11	0.0	0.0	0.0	0.0	
71	0.578	0.162	0.0	0.23	
131	1.211	0.41	0.0	0.32	
191	1.845	0.511	0.0	0.499	
251	2.478	0.591	0.231	0.58	
311	3.111	0.661	0.485	0.644	
371	3.745	0.724	0.738	0.707	
431	4.378	0.788	0.991	0.77	
491	5.011	0.851	1.245	0.834	
551	5.645	0.914	1.498	0.897	
611	6.278	0.978	1.751	0.96	
671	6.911	1.041	2.005	1.024	
731	7.545	1.104	2.258	1.087	
791	8.178	1.168	2.511	1.15	
851	8.811	1.232	2.765	1.257	
911	9.445	1.279	3.018	1.321	
971	10.078	1.327	3.271	1.384	
1031	10.711	1.374	3.525	1.447	
1091	11.345	1.422	3.778	1.511	
1151	11.978	1.469	4.031	1.574	
1211	12.611	1.517	4.285	1.637	
1271	13.245	1.564	4.538	1.701	
1331	13.878	1.612	4.791	1.764	
1391	14.511	1.659	5.045	1.827	
1451	15.145	1.721	5.298	1.891	
1511	15.778	1.752	5.551	1.954	
1571	16.411	1.784	5.805	2.017	
1631	17.045	1.816	6.116	2.329	
1691	17.678	1.847	6.116	2.596	
1751	18.311	1.879	6.116	2.791	
1811	18.945	1.911	6.116	2.981	
1871	19.578	1.942	6.116	3.171	
1931	20.211	1.974	6.116	3.361	
1991	20.845	2.006	6.116	3.551	
2051	21.478	2.037	6.116	3.741	
2111	22.111	2.069	6.116	3.931	
2171	22.745	2.101	6.116	4.121	
2231	23.378	2.132	6.116	4.311	
2291	24.011	2.164	6.116	4.501	
2351	24.645	2.196	6.116	4.691	
2411	25.278	2.227	6.116	4.881	
2471	25.911	2.259	6.116	5.071	
2531	26.545	2.291	6.116	5.305	
2591	27.178	2.322	6.116	5.606	
2651	27.811	2.354	6.116	5.841	
2711	28.445	2.386	6.116	6.031	
2771	29.078	2.417	6.116	6.381	
2831	29.711	2.449	6.116	6.644	
2891	30.345	2.481	6.116	6.797	
2951	30.978	2.512	6.116	6.861	
3011	31.611	2.544	6.116	6.924	
3071	32.245	2.576	6.116	6.987	
3131	32.878	2.607	6.116	7.051	
3191	33.511	2.639	6.116	7.114	
3251	34.145	2.671	6.116	7.177	
3311	34.778	2.702	6.116	7.241	
3371	35.411	2.734	6.116	7.5	
3431	36.045	2.766	6.116	7.936	
3491	36.678	2.797	6.116	8.253	
3551	37.311	2.829	6.116	8.57	
3611	37.945	2.861	6.116	8.886	
3671	40.39	2.892	6.116	9.348	
3731	40.77	2.924	6.116	9.865	
3791	41.15	2.956	6.116	10.371	
3851	41.53	2.987	6.116	10.878	
3911	41.91	3.019	6.116	11.385	
3971	42.29	3.051	6.116	11.891	
4031	42.67	3.082	6.116	12.398	
4091	43.05	3.114	6.116	12.905	
4151	43.43	3.146	6.116	13.411	
4211	43.81	3.177	6.116	13.918	
4271	44.19	3.209	6.116	14.425	
4331	44.57	3.241	6.116	14.931	
4391	44.95	3.272	6.116	15.438	
4451	45.33	3.304	6.116	15.945	
4511	45.71	3.336	6.116	16.451	
4571	46.387	3.367	6.116	16.958	
4631	46.44	3.399	6.463	17.465	
4691	46.44	3.493	6.863	17.971	
4751	46.44	3.509	7.243	18.478	
4811	46.44	3.525	7.623	18.985	
4871	46.44	3.541	7.849	19.638	
4931	46.44	3.557	7.849	20.265	
4991	46.44	3.573	7.849	20.771	
5051	46.44	3.588	7.849	21.278	
5111	46.44	3.604	7.849	21.785	
5171	46.44	3.62	7.849	22.291	
5231	46.44	3.636	8.269	22.844	
5291	46.44	3.652	8.776	23.287	
5351	46.44	3.668	9.283	23.731	
5411	46.44	3.683	9.789	24.174	
5471	46.44	3.699	10.296	24.617	
5531	46.44	3.715	10.803	25.176	
5591	46.44	3.731	11.309	25.429	
5651	46.44	3.747	11.816	25.682	
5711	46.44	3.763	12.323	25.936	
5771	46.44	3.778	12.829	26.189	
5831	46.44	3.794	13.336	26.523	
5891	46.44	3.81	13.843	26.713	
5951	46.44	3.826	14.349	26.903	
6011	46.44	3.842	14.856	27.093	
6071	46.44	3.858	15.363	27.283	
6131	46.44	3.873	15.869	27.473	
6191	46.44	3.889	16.376	27.663	
6251	46.44	3.905	16.883	27.853	
6311	46.44	3.921	17.389	28.043	
6371	46.44	3.937	17.896	28.233	
6431	46.44	3.953	18.403	28.423	
6491	46.44	3.968	18.909	28.613	
6551	46.44	3.984	19.416	28.803	
6611	46.44	4.0	19.923	28.993	
6671	46.44	4.016	20.429	29.183	
6731	46.44	4.032	20.936	29.373	
6791	46.44	4.048	21.443	29.563	
6851	46.44	4.063	21.949	29.753	
6911	46.44	4.079	22.456	29.943	
6971	46.44	4.095	22.963	30.311	
7031	46.44	4.111	23.469	30.728	
7091	46.44	4.127	23.976	31.163	
7151	46.44	4.143	24.483	31.543	
7211	46.44	4.158	24.989	32.604	
7271	46.44	4.409	25.496	32.973	
7331	46.44	4.654	26.003	33.289	
7391	46.44	4.801	26.509	33.606	
7451	46.44	4.896	27.016	33.923	
7511	46.44	4.991	27.523	34.239	
7571	46.44	5.086	28.029	34.556	
7631	46.44	5.181	28.536	34.873	
7691	46.44	5.276	29.043	35.189	
7751	46.44	5.371	29.549	35.587	
7811	46.44	5.466	30.056	35.967	
7871	46.44	5.561	30.563	36.347	
7931	46.44	5.656	31.069	36.727	
7991	46.44	5.751	31.576	37.107	
8051	46.44	5.846	32.083	37.487	
8111	46.44	5.941	32.589	37.867	
8171	46.44	6.036	33.096	38.247	
8231	46.44	6.131	33.603	38.627	
8291	46.44	6.226	34.109	39.007	
8351	46.44	6.321	34.616	39.387	
8411	46.44	6.416	35.123	39.767	
8471	46.44	6.511	35.629	40.147	
8531	46.44	6.606	36.136	40.527	
8591	46.44	6.701	36.643	40.907	
8651	46.44	6.83	37.149	41.287	
8711	46.44	6.894	37.656	41.667	
8771	46.44	6.957	38.163	42.047	
8831	46.44	7.036	38.669	42.427	
8891	46.44	7.068	39.176	42.807	
8951	46.44	7.1	39.683	43.187	
9011	46.44	7.131	40.189	43.567	
9071	46.44	7.214	40.696	43.947	
9131	46.44	7.408	41.203	44.327	
9191	46.44	7.593	41.709	44.707	
9251	46.44	7.742	42.216	45.087	
9311	46.44	7.869	42.723	45.467	
9371	46.44	7.996	43.229	45.847	
9431	46.44	8.122	43.736	46.508	
9491	46.44	8.249	44.243	46.898	
9551	46.44	8.404	44.749	47.288	
9611	46.44	8.515	45.256	47.693	
9671	46.44	8.626	45.763	48.112	
9731	46.44	8.737	46.269	48.448	
9791	46.44	8.848	46.776	48.895	
9851	46.44	8.959	47.283	49.331	
9911	46.44	9.069	47.789	49.711	
9971	46.44	9.18	48.296	50.091	
10031	46.44	9.294	48.803	50.471	
10091	46.44	9.389	49.309	50.851	
10151	46.44	9.484	49.816	51.231	
10211	46.44	9.579	50.323	51.611	
10271	46.44	9.674	50.829	51.991	
10331	46.44	9.769	51.336	52.371	
10391	46.44	9.864	51.843	52.751	
10451	46.44	9.959	52.349	53.131	
10511	46.44	10.054	52.856	53.944	
10571	46.44	10.149	55.687	54.447	
10631	46.44	10.254	55.911	54.998	
10691	46.44	10.333	56.146	55.452	
10751	46.44	10.413	56.652	55.832	
10811	46.44	10.492	57.159	56.212	
10871	46.44	10.571	57.666	56.628	
10931	46.44	10.65	58.172	57.039	
10991	46.44	10.729	58.679	57.419	
11051	46.44	10.826	59.186	57.799	
11111	46.44	10.889	59.692	58.179	
11171	46.44	10.953	60.199	58.559	
11231	46.44	11.016	60.706	58.939	
11291	46.44	11.099	61.212	59.507	
11351	46.44	11.147	61.719	59.887	
11411	46.44	11.194	62.226	60.267	
11471	46.44	11.259	62.732	60.647	
11531	46.44	11.291	63.239	61.027	
11591	46.44	11.323	63.746	61.491	
11651	46.44	11.378	64.252	61.934	
11711	46.44	11.393	64.759	62.377	
11771	46.44	11.409	65.266	62.821	
11831	46.44	11.425	65.772	63.264	
11891	46.44	11.441	66.279	63.707	
11951	46.44	11.457	66.786	64.151	
12011	46.44	11.473	67.292	64.594	
12071	46.44	11.488	67.799	65.037	
12131	46.44	11.504	68.306	65.481	
12191	46.44	11.52	68.812	65.924	
12251	46.44	11.536	69.319	66.367	
12311	46.44	11.552	69.826	66.811	
12371	46.44	11.568	70.332	67.254	
12431	46.44	11.583	70.839	67.697	
12491	46.44	11.599	71.346	68.141	
12551	46.44	11.615	72.506	68.752	
12611	46.44	11.631	72.605	69.619	
12671	46.44	11.647	72.605	70.579	
12731	46.44	11.663	72.605	71.529	
12791	46.44	11.678	72.605	72.479	
12851	46.44	11.694	72.605	73.429	
12911	46.44	11.71	72.605	74.444	
12971	46.44	11.726	72.605	75.394	
13031	46.44	11.742	72.605	76.501	
13091	46.44	11.758	72.605	77.458	
13151	46.44	11.773	72.605	78.408	
13211	46.44	11.789	72.605	79.358	
13271	46.44	11.805	72.605	80.308	
13331	46.44	11.821	72.605	81.258	
13391	46.44	11.837	72.605	82.208	
13451	46.44	11.853	72.605	83.158	
13511	46.44	11.868	72.605	84.316	
13571	46.44	11.884	72.605	85.422	
13631	46.44	11.9	72.605	86.385	
13691	46.44	11.916	72.605	87.315	
13751	46.44	11.932	72.605	88.265	
13811	46.44	11.948	72.605	89.215	
13871	46.44	11.963	72.605	90.165	
13931	46.44	11.979	72.605	91.115	
13991	46.44	11.995	72.605	92.451	
14051	46.44	12.011	72.605	93.404	
14111	46.44	12.027	72.605	94.298	
14171	46.44	12.043	72.605	95.184	
14231	46.44	12.058	72.605	96.071	
14291	46.44	12.17	72.605	96.972	
14351	46.44	12.17	72.605	97.976	
14411	46.44	12.17	72.605	98.999	
14471	46.44	12.17	72.605	100.171	
14531	46.44	12.17	72.605	101.185	
14591	46.44	12.17	72.605	102.072	
14651	46.44	12.17	72.605	102.959	
14711	46.44	12.17	72.605	103.845	
14771	46.44	12.17	72.605	104.732	
14831	46.44	12.17	72.605	105.619	
14891	46.44	12.17	72.605	106.505	
14951	46.44	12.17	72.605	107.423	
15011	46.44	12.17	72.605	108.436	
15071	46.44	12.17	72.605	109.45	
15131	46.44	12.17	72.605	110.575	
15191	46.44	12.17	72.605	111.588	
15251	46.44	12.17	72.605	112.629	
15311	46.44	12.17	72.605	113.916	
15371	46.44	12.17	72.605	115.127	
15431	46.44	12.17	72.605	116.157	
15491	46.44	12.17	72.659	117.127	
15551	46.44	12.17	72.871	117.927	
15611	46.44	12.17	72.871	118.847	
15671	46.44	12.17	72.871	119.718	
15731	46.44	12.17	72.871	120.708	
15791	46.44	12.17	72.871	121.658	
15851	46.44	12.17	72.871	122.608	
15911	46.44	12.17	72.871	123.558	
15971	46.44	12.17	72.871	124.554	
16031	46.44	12.17	72.871	125.616	
16091	46.44	12.17	72.871	126.436	
16151	46.44	12.17	72.871	127.133	
16211	46.44	12.17	73.091	128.299	
16271	46.44	12.18	73.471	128.869	
16331	46.44	12.313	73.851	129.439	
16391	46.44	12.445	74.231	130.009	
16451	46.44	12.571	74.611	130.579	
16511	46.44	12.715	74.991	131.278	
16571	46.44	12.893	75.371	131.721	
16631	46.44	13.004	75.751	132.164	
16691	46.44	13.115	76.131	132.608	
16751	46.44	13.226	76.511	133.074	
16811	46.44	13.336	76.891	133.644	
16871	46.44	13.447	77.271	134.874	
16931	46.44	13.558	77.651	135.454	
16991	46.44	13.669	78.031	136.01	
17051	46.44	13.78	78.411	136.454	
17111	46.44	13.891	78.791	136.897	
17171	46.44	14.001	79.171	137.34	
17231	46.44	14.112	79.551	137.784	
17291	46.44	14.223	80.334	138.227	
17351	46.44	14.334	80.868	138.67	
17411	46.44	14.445	81.401	139.114	
17471	46.44	14.556	81.934	139.557	
17531	46.44	14.666	82.441	140.0	
17591	46.44	14.777	82.948	140.444	
17651	46.44	14.888	83.454	140.887	
17711	46.44	14.999	83.961	141.33	
17771	46.44	15.11	84.468	141.774	
17831	46.44	15.221	84.974	142.217	
17891	46.44	15.331	85.481	142.686	
17951	46.44	15.442	85.988	143.016	
18011	46.44	15.553	86.494	143.483	
18071	46.793	15.664	86.905	143.863	
18131	47.238	15.775	86.905	144.375	
18191	47.374	15.886	87.081	145.516	
18251	47.374	15.996	87.524	145.96	
18311	47.374	16.107	88.057	146.403	
18371	47.374	16.218	88.564	146.846	
18431	47.374	16.329	89.071	147.29	
18491	47.374	16.44	89.577	147.733	
18551	47.374	16.551	90.084	148.176	
18611	47.374	16.661	90.591	148.7	
18671	47.374	16.772	91.097	149.147	
18731	47.374	16.883	91.604	149.55	
18791	47.374	17.038	92.111	149.93	
18851	47.374	17.117	92.617	150.31	
18911	47.374	17.196	93.124	150.69	
18971	47.374	17.276	93.631	151.089	
19031	47.374	17.355	94.137	151.517	
19091	47.374	17.501	94.644	151.897	
19151	47.374	17.548	95.151	152.277	
19211	47.374	17.596	95.657	152.657	
19271	47.374	17.643	96.164	153.037	
19331	47.374	17.691	96.671	153.417	
19391	47.374	17.738	97.177	153.797	
19451	47.374	17.786	97.684	154.177	
19511	47.374	17.833	98.191	154.557	
19571	47.374	17.881	98.697	154.937	
19631	47.374	17.928	99.204	155.317	
19691	47.374	17.976	99.711	155.697	
19751	47.374	18.023	100.217	156.077	
19811	47.374	18.071	100.724	156.649	
19871	47.374	18.118	101.231	157.103	
19931	47.374	18.166	101.737	157.556	
19991	47.374	18.213	102.244	157.999	
20051	47.374	18.261	102.751	158.443	
20111	47.374	18.308	103.257	158.886	
20171	47.374	18.356	103.764	159.329	
20231	47.374	18.403	104.271	159.773	
20291	47.374	18.451	104.777	160.547	
20351	47.374	18.498	105.284	161.249	
20411	47.374	18.546	105.791	161.699	
20471	47.374	18.593	106.297	162.142	
20531	47.374	18.641	106.804	162.586	
20591	47.374	18.688	107.311	163.045	
20651	47.374	18.736	107.817	163.491	
20711	47.374	18.783	108.324	163.935	
20771	47.374	18.882	108.831	164.378	
20831	47.374	18.914	109.337	164.973	
20891	47.374	18.945	109.844	165.426	
20951	47.374	18.977	110.351	165.88	
21011	47.374	19.009	110.857	166.333	
21071	47.374	19.04	111.364	166.736	
21131	47.374	19.072	111.871	167.173	
21191	47.374	19.104	112.377	167.576	
21251	47.374	19.135	112.884	168.013	
21311	47.374	19.167	113.391	168.456	
21371	47.374	19.199	113.897	168.9	
21431	47.374	19.23	114.404	169.343	
21491	47.374	19.262	114.911	169.786	
21551	47.374	19.294	115.417	170.23	
21611	47.374	19.325	115.924	170.673	
21671	47.374	19.357	116.431	171.116	
21731	47.374	19.467	116.937	171.56	
21791	47.374	19.598	117.444	172.003	
21851	47.374	19.756	117.951	172.773	
21911	47.374	19.95	118.457	173.153	
21971	47.374	20.143	118.964	173.533	
22031	47.374	20.313	119.471	173.913	
22091	47.374	20.455	119.977	174.293	
22151	47.374	20.579	120.484	174.673	
22211	47.374	20.689	120.991	175.139	
22271	47.374	20.8	121.497	175.491	
22331	47.374	20.911	122.004	175.808	
22391	47.374	21.022	122.511	176.124	
22451	47.374	21.133	123.017	176.441	
22511	47.374	21.244	123.524	176.758	
22571	47.374	21.354	124.031	177.086	
22631	47.374	21.465	124.537	177.469	
22691	47.374	21.599	125.044	177.859	
22751	47.374	21.678	125.551	178.306	
22811	47.374	21.757	126.057	178.753	
22871	47.374	21.836	126.564	179.199	
22931	47.374	21.916	127.071	179.643	
22991	47.374	21.995	127.577	180.086	
23051	47.374	22.074	128.084	180.529	
23111	47.374	22.153	128.591	180.973	
23171	47.374	22.232	129.097	181.416	
23231	47.374	22.311	129.604	181.859	
23291	47.374	22.391	130.111	182.303	
23351	47.374	22.47	130.617	182.746	
23411	47.374	22.549	131.124	183.189	
23471	47.374	22.799	131.631	183.633	
23531	47.374	22.846	132.137	184.076	
