job_ID	STATUS	arrival	wait	start_time	runtime	end_time	CPUs	RAM(KB)	userID	user_name	queue	real_runtime	walltime_limit	backfilled
151	Success	15131	284.0	15415.0	60.0	15475.0	4	0	3	normal_small_user	default_queue	60.0	1200.0	1
148	Success	14938	480.0	15418.0	60.0	15478.0	12	0	3	normal_small_user	default_queue	60.0	1800.0	1
124	Success	11433	4045.0	15478.0	60.0	15538.0	16	0	2	normal_large_user	default_queue	60.0	900.0	1
152	Success	15132	406.0	15538.0	60.0	15598.0	12	0	3	normal_small_user	default_queue	60.0	900.0	1
155	Success	15646	0.0	15646.0	60.0	15706.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
147	Success	14937	354.0	15291.0	672.0	15963.0	4	0	3	normal_small_user	default_queue	672.0	3600.0	1
153	Success	15644	0.0	15644.0	353.0	15997.0	12	0	3	normal_small_user	default_queue	353.0	2700.0	1
156	Success	15647	316.0	15963.0	60.0	16023.0	8	0	3	normal_small_user	default_queue	60.0	900.0	1
154	Success	15645	352.0	15997.0	69.0	16066.0	12	0	3	normal_small_user	default_queue	69.0	600.0	1
109	Success	10719	571.0	11290.0	4886.0	16176.0	8	0	3	normal_small_user	default_queue	4886.0	7200.0	1
160	Success	16265	0.0	16265.0	60.0	16325.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
161	Success	16266	0.0	16266.0	60.0	16326.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
162	Success	16267	0.0	16267.0	60.0	16327.0	1	0	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
163	Success	16268	0.0	16268.0	60.0	16328.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
164	Success	16269	56.0	16325.0	60.0	16385.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
165	Success	16270	56.0	16326.0	60.0	16386.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
171	Success	16276	51.0	16327.0	60.0	16387.0	1	0	1	urgent_tiny_user	priority_queue	60.0	900.0	1
166	Success	16271	57.0	16328.0	60.0	16388.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
173	Success	16278	109.0	16387.0	60.0	16447.0	1	0	1	urgent_tiny_user	priority_queue	60.0	900.0	1
146	Success	14936	0.0	14936.0	1554.0	16490.0	8	0	3	normal_small_user	default_queue	1554.0	1800.0	1
170	Success	16275	215.0	16490.0	60.0	16550.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
172	Success	16277	213.0	16490.0	60.0	16550.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
174	Success	16279	211.0	16490.0	60.0	16550.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
117	Success	10838	2059.0	12897.0	3964.0	16861.0	12	0	3	normal_small_user	default_queue	3964.0	7200.0	1
175	Success	16739	122.0	16861.0	60.0	16921.0	12	0	3	normal_small_user	default_queue	60.0	1200.0	1
178	Success	16742	179.0	16921.0	60.0	16981.0	8	0	3	normal_small_user	default_queue	60.0	1800.0	1
130	Success	12635	3541.0	16176.0	1097.0	17273.0	24	0	2	normal_large_user	default_queue	1097.0	1800.0	1
51	Success	5726	11547.0	17273.0	60.0	17333.0	32	0	2	normal_large_user	default_queue	60.0	600.0	1
52	Success	5727	11606.0	17333.0	60.0	17393.0	32	0	2	normal_large_user	default_queue	60.0	600.0	1
103	Success	10230	7163.0	17393.0	60.0	17453.0	32	0	2	normal_large_user	default_queue	60.0	1800.0	1
176	Success	16740	0.0	16740.0	1105.0	17845.0	8	0	3	normal_small_user	default_queue	1105.0	1800.0	1
177	Success	16741	180.0	16921.0	1049.0	17970.0	4	0	3	normal_small_user	default_queue	1049.0	1200.0	1
182	Success	17944	0.0	17944.0	60.0	18004.0	4	0	3	normal_small_user	default_queue	60.0	2700.0	1
183	Success	17945	0.0	17945.0	60.0	18005.0	4	0	3	normal_small_user	default_queue	60.0	3600.0	1
104	Success	10231	7222.0	17453.0	576.0	18029.0	32	0	2	normal_large_user	default_queue	576.0	600.0	1
185	Success	18022	7.0	18029.0	60.0	18089.0	32	0	0	urgent_large_user	priority_queue	60.0	3600.0	1
186	Success	18023	66.0	18089.0	60.0	18149.0	24	0	0	urgent_large_user	priority_queue	60.0	900.0	1
118	Success	10839	1732.0	12571.0	5596.0	18167.0	8	0	3	normal_small_user	default_queue	5596.0	7200.0	1
158	Success	16239	1910.0	18149.0	60.0	18209.0	16	0	2	normal_large_user	default_queue	60.0	1200.0	1
157	Success	16238	1971.0	18209.0	60.0	18269.0	32	0	2	normal_large_user	default_queue	60.0	900.0	1
181	Success	17943	146.0	18089.0	481.0	18570.0	12	0	3	normal_small_user	default_queue	481.0	600.0	1
187	Success	18348	222.0	18570.0	60.0	18630.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
190	Success	18351	279.0	18630.0	60.0	18690.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
168	Success	16273	113.0	16386.0	2364.0	18750.0	2	0	1	urgent_tiny_user	priority_queue	2364.0	2700.0	0
196	Success	18953	0.0	18953.0	60.0	19013.0	4	0	3	normal_small_user	default_queue	60.0	2700.0	1
169	Success	16274	114.0	16388.0	2688.0	19076.0	2	0	1	urgent_tiny_user	priority_queue	2688.0	2700.0	0
189	Success	18350	220.0	18570.0	1183.0	19753.0	8	0	3	normal_small_user	default_queue	1183.0	2700.0	1
188	Success	18349	1404.0	19753.0	60.0	19813.0	12	0	3	normal_small_user	default_queue	60.0	1800.0	1
191	Success	18733	1080.0	19813.0	60.0	19873.0	12	0	3	normal_small_user	default_queue	60.0	900.0	1
139	Success	14331	0.0	14331.0	5958.0	20289.0	4	0	3	normal_small_user	default_queue	5958.0	7200.0	1
184	Success	17946	58.0	18004.0	2328.0	20332.0	8	0	3	normal_small_user	default_queue	2328.0	2700.0	1
193	Success	18735	1597.0	20332.0	60.0	20392.0	8	0	3	normal_small_user	default_queue	60.0	1800.0	1
206	Success	19857	432.0	20289.0	286.0	20575.0	4	0	3	normal_small_user	default_queue	286.0	1800.0	1
209	Success	20051	524.0	20575.0	60.0	20635.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
159	Success	16264	0.0	16264.0	4465.0	20729.0	1	0	1	urgent_tiny_user	priority_queue	4465.0	7200.0	0
192	Success	18734	1139.0	19873.0	910.0	20783.0	12	0	3	normal_small_user	default_queue	910.0	1200.0	1
195	Success	18952	1831.0	20783.0	60.0	20843.0	12	0	3	normal_small_user	default_queue	60.0	1800.0	1
197	Success	18954	1889.0	20843.0	60.0	20903.0	12	0	3	normal_small_user	default_queue	60.0	600.0	1
198	Success	18955	1948.0	20903.0	60.0	20963.0	8	0	3	normal_small_user	default_queue	60.0	1800.0	1
211	Success	20053	850.0	20903.0	60.0	20963.0	4	0	3	normal_small_user	default_queue	60.0	1800.0	1
200	Success	19148	1815.0	20963.0	60.0	21023.0	8	0	3	normal_small_user	default_queue	60.0	2700.0	1
212	Success	20054	909.0	20963.0	60.0	21023.0	4	0	3	normal_small_user	default_queue	60.0	1800.0	1
201	Success	19149	1874.0	21023.0	60.0	21083.0	8	0	3	normal_small_user	default_queue	60.0	1200.0	1
199	Success	19147	1936.0	21083.0	60.0	21143.0	12	0	3	normal_small_user	default_queue	60.0	3600.0	1
202	Success	19150	1993.0	21143.0	60.0	21203.0	8	0	3	normal_small_user	default_queue	60.0	1200.0	1
219	Success	21680	0.0	21680.0	60.0	21740.0	2	0	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
220	Success	21681	0.0	21681.0	60.0	21741.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
223	Success	21684	0.0	21684.0	60.0	21744.0	1	0	1	urgent_tiny_user	priority_queue	60.0	2700.0	1
224	Success	21685	56.0	21741.0	60.0	21801.0	2	0	1	urgent_tiny_user	priority_queue	60.0	900.0	0
225	Success	21686	58.0	21744.0	60.0	21804.0	1	0	1	urgent_tiny_user	priority_queue	60.0	2700.0	0
150	Success	15130	285.0	15415.0	6408.0	21823.0	4	0	3	normal_small_user	default_queue	6408.0	7200.0	1
227	Success	21688	116.0	21804.0	60.0	21864.0	1	0	1	urgent_tiny_user	priority_queue	60.0	900.0	0
228	Success	21689	134.0	21823.0	60.0	21883.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
229	Success	21690	133.0	21823.0	60.0	21883.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
230	Success	21691	173.0	21864.0	60.0	21924.0	1	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
231	Success	21692	191.0	21883.0	60.0	21943.0	2	0	1	urgent_tiny_user	priority_queue	60.0	900.0	0
234	Success	21695	229.0	21924.0	76.0	22000.0	1	0	1	urgent_tiny_user	priority_queue	76.0	1800.0	1
233	Success	21694	249.0	21943.0	60.0	22003.0	2	0	1	urgent_tiny_user	priority_queue	60.0	600.0	0
226	Success	21687	114.0	21801.0	298.0	22099.0	2	0	1	urgent_tiny_user	priority_queue	298.0	900.0	0
210	Success	20052	583.0	20635.0	1546.0	22181.0	4	0	3	normal_small_user	default_queue	1546.0	1800.0	1
218	Success	21440	741.0	22181.0	60.0	22241.0	4	0	3	normal_small_user	default_queue	60.0	1800.0	1
235	Success	22560	0.0	22560.0	60.0	22620.0	4	0	3	normal_small_user	default_queue	60.0	1200.0	1
236	Success	22561	59.0	22620.0	60.0	22680.0	4	0	3	normal_small_user	default_queue	60.0	1800.0	1
222	Success	21683	57.0	21740.0	944.0	22684.0	2	0	1	urgent_tiny_user	priority_queue	944.0	3600.0	0
239	Success	22641	39.0	22680.0	60.0	22740.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
242	Success	22644	96.0	22740.0	60.0	22800.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
243	Success	22755	45.0	22800.0	60.0	22860.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
167	Success	16272	113.0	16385.0	7039.0	23424.0	2	0	1	urgent_tiny_user	priority_queue	7039.0	7200.0	0
180	Success	16841	1428.0	18269.0	6573.0	24842.0	32	0	2	normal_large_user	default_queue	6573.0	7200.0	1
207	Success	19858	4984.0	24842.0	60.0	24902.0	8	0	3	normal_small_user	default_queue	60.0	1800.0	1
208	Success	19859	4983.0	24842.0	60.0	24902.0	8	0	3	normal_small_user	default_queue	60.0	900.0	1
216	Success	21438	3464.0	24902.0	60.0	24962.0	8	0	3	normal_small_user	default_queue	60.0	1200.0	1
246	Success	22758	2204.0	24962.0	60.0	25022.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
248	Success	22865	2097.0	24962.0	60.0	25022.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
240	Success	22642	42.0	22684.0	2586.0	25270.0	4	0	3	normal_small_user	default_queue	2586.0	7200.0	1
259	Success	24749	521.0	25270.0	60.0	25330.0	4	0	3	normal_small_user	default_queue	60.0	900.0	1
261	Success	24751	579.0	25330.0	60.0	25390.0	4	0	3	normal_small_user	default_queue	60.0	2700.0	1
262	Success	24752	638.0	25390.0	60.0	25450.0	4	0	3	normal_small_user	default_queue	60.0	900.0	1
266	Success	25569	0.0	25569.0	60.0	25629.0	4	0	3	normal_small_user	default_queue	60.0	2700.0	1
268	Success	25571	58.0	25629.0	60.0	25689.0	4	0	3	normal_small_user	default_queue	60.0	600.0	1
232	Success	21693	190.0	21883.0	4147.0	26030.0	2	0	1	urgent_tiny_user	priority_queue	4147.0	7200.0	0
247	Success	22864	3166.0	26030.0	60.0	26090.0	8	0	3	normal_small_user	default_queue	60.0	1800.0	1
217	Success	21439	3463.0	24902.0	1190.0	26092.0	8	0	3	normal_small_user	default_queue	1190.0	2700.0	1
252	Success	23960	1062.0	25022.0	1117.0	26139.0	4	0	3	normal_small_user	default_queue	1117.0	1800.0	1
249	Success	22866	3224.0	26090.0	60.0	26150.0	8	0	3	normal_small_user	default_queue	60.0	600.0	1
250	Success	22867	3225.0	26092.0	60.0	26152.0	8	0	3	normal_small_user	default_queue	60.0	900.0	1
215	Success	21437	4713.0	26150.0	60.0	26210.0	12	0	3	normal_small_user	default_queue	60.0	900.0	1
255	Success	24445	1707.0	26152.0	60.0	26212.0	8	0	3	normal_small_user	default_queue	60.0	600.0	1
237	Success	22562	3648.0	26210.0	60.0	26270.0	12	0	3	normal_small_user	default_queue	60.0	1200.0	1
256	Success	24446	1766.0	26212.0	60.0	26272.0	8	0	3	normal_small_user	default_queue	60.0	900.0	1
245	Success	22757	103.0	22860.0	3910.0	26770.0	4	0	3	normal_small_user	default_queue	3910.0	7200.0	1
269	Success	26772	0.0	26772.0	60.0	26832.0	4	0	3	normal_small_user	default_queue	60.0	2700.0	1
194	Success	18736	1656.0	20392.0	6705.0	27097.0	8	0	3	normal_small_user	default_queue	6705.0	7200.0	1
260	Success	24750	2347.0	27097.0	60.0	27157.0	8	0	3	normal_small_user	default_queue	60.0	1800.0	1
275	Success	27098	0.0	27098.0	60.0	27158.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
281	Success	27104	0.0	27104.0	60.0	27164.0	1	0	1	urgent_tiny_user	priority_queue	60.0	1800.0	1
276	Success	27099	58.0	27157.0	60.0	27217.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
277	Success	27100	57.0	27157.0	60.0	27217.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
279	Success	27102	55.0	27157.0	60.0	27217.0	2	0	1	urgent_tiny_user	priority_queue	60.0	2700.0	0
280	Success	27103	54.0	27157.0	60.0	27217.0	2	0	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
284	Success	27107	110.0	27217.0	60.0	27277.0	2	0	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
