time	urgent_large_user	urgent_tiny_user	normal_large_user	normal_small_user	
83831	40.1	39.565	360.289	352.818	
83891	40.1	39.565	360.289	352.881	
83951	40.1	39.565	360.289	352.945	
84011	40.1	39.565	360.289	353.008	
84071	40.1	39.565	360.289	353.071	
84131	40.1	39.565	360.289	353.135	
84191	40.1	39.565	360.289	353.198	
84251	40.1	39.565	360.289	353.261	
84311	40.1	39.565	360.289	353.325	
84371	40.1	39.565	360.289	353.388	
84431	40.1	39.565	360.289	353.451	
84491	40.1	39.565	360.289	353.515	
84551	40.1	39.565	360.289	353.578	
84611	40.1	39.565	360.289	353.912	
84671	40.1	39.565	360.339	354.038	
84731	40.1	39.565	360.996	354.101	
84791	40.1	39.565	361.489	354.165	
84851	40.1	39.565	361.489	354.228	
84911	40.1	39.565	361.489	354.291	
84971	40.1	39.565	361.489	354.355	
85031	40.1	39.565	361.489	354.418	
85091	40.1	39.565	361.489	354.481	
85151	40.1	39.565	361.489	354.545	
85211	40.1	39.565	361.489	354.608	
85271	40.1	39.565	361.489	354.671	
85331	40.1	39.565	361.489	354.735	
85391	40.1	39.565	361.489	354.798	
85451	40.1	39.565	361.489	354.861	
85511	40.1	39.565	361.489	354.925	
85571	40.1	39.565	361.489	354.988	
85631	40.1	39.565	361.489	355.051	
85691	40.1	39.565	361.489	355.115	
85751	40.1	39.565	361.489	355.178	
85811	40.1	39.565	361.489	355.241	
85871	40.1	39.565	361.513	355.305	
85931	40.1	39.565	362.051	355.368	
85991	40.1	39.565	362.689	355.693	
86051	40.1	39.565	362.689	356.22	
86111	40.1	39.565	362.689	356.347	
86171	40.1	39.565	362.689	356.473	
86231	40.1	39.565	362.689	356.6	
86291	40.1	39.565	362.689	356.727	
86351	40.1	39.565	362.689	356.853	
86411	40.1	39.565	362.689	356.98	
86471	40.447	39.835	362.689	357.343	
86531	40.5	40.036	363.143	357.499	
86591	40.5	40.138	363.65	357.626	
86651	40.5	40.233	364.156	357.753	
86711	40.5	40.328	364.663	357.879	
86771	40.5	40.423	365.17	358.006	
86831	40.5	40.518	365.676	358.133	
86891	40.5	40.613	366.183	358.259	
86951	40.5	40.708	366.69	358.386	
87011	40.5	40.803	367.196	358.513	
87071	40.5	40.898	367.703	358.851	
87131	40.5	40.993	368.21	359.181	
87191	40.5	41.088	368.716	359.498	
87251	40.5	41.183	369.223	359.815	
87311	40.5	41.278	369.73	360.131	
87371	40.5	41.373	370.236	360.448	
87431	40.5	41.468	370.743	360.765	
87491	40.5	41.563	371.25	361.081	
87551	40.5	41.658	371.756	361.398	
87611	40.5	41.753	372.263	361.715	
87671	40.5	41.848	372.77	362.031	
87731	40.5	41.949	373.276	362.348	
87791	40.5	42.028	373.783	362.665	
87851	40.5	42.107	374.29	362.981	
87911	40.5	42.186	374.796	363.298	
87971	40.5	42.266	375.303	363.615	
88031	40.5	42.345	375.81	363.931	
88091	40.5	42.424	376.316	364.248	
88151	40.5	42.503	376.823	364.565	
88211	40.5	42.582	377.33	364.881	
88271	40.5	42.661	377.836	365.198	
88331	40.5	42.741	378.343	365.515	
88391	40.5	42.872	378.85	365.843	
88451	40.5	42.904	379.356	366.35	
88511	40.5	42.935	379.863	366.857	
88571	40.5	42.967	380.37	367.363	
88631	40.5	42.999	380.876	367.956	
88691	40.5	43.03	381.383	368.4	
88751	40.5	43.062	381.89	368.843	
88811	40.5	43.094	382.396	369.286	
88871	40.5	43.125	382.903	369.73	
88931	40.5	43.157	383.41	370.173	
88991	40.5	43.189	383.916	370.551	
89051	40.5	43.22	384.423	370.804	
89111	40.5	43.252	384.93	371.286	
89171	40.5	43.284	385.436	371.753	
89231	40.5	43.315	385.943	371.816	
89291	40.5	43.347	386.45	371.879	
89351	41.042	43.379	387.854	371.943	
89411	41.802	43.41	387.854	372.006	
89471	42.562	43.442	387.854	372.069	
89531	43.322	43.474	387.854	372.133	
89591	44.082	43.505	387.854	372.196	
89651	44.842	43.537	387.854	372.259	
89711	45.602	43.569	387.854	372.323	
89771	46.362	43.6	387.854	372.386	
89831	47.122	43.632	387.854	372.449	
89891	47.882	43.664	387.854	372.513	
89951	48.642	43.695	387.854	372.576	
90011	49.402	43.727	387.854	372.639	
90071	50.162	43.889	387.854	372.703	
90131	50.922	44.15	387.854	372.766	
90191	51.682	44.382	387.854	372.829	
90251	52.442	44.588	387.854	372.893	
90311	53.202	44.794	387.854	372.956	
90371	53.962	45.0	387.854	373.019	
90431	54.722	45.206	387.854	373.083	
90491	55.482	45.411	387.854	373.146	
90551	56.242	45.612	387.854	373.209	
90611	57.002	45.786	387.854	373.455	
90671	57.762	45.961	387.854	373.553	
90731	58.522	46.135	387.854	373.68	
90791	59.282	46.309	387.854	373.807	
90851	60.042	46.483	387.854	373.933	
90911	60.802	46.657	387.854	374.06	
90971	61.562	46.831	387.854	374.187	
91031	63.407	47.006	387.854	374.343	
91091	63.407	47.18	387.854	374.845	
91151	63.407	47.353	387.854	375.162	
91211	63.407	47.496	387.854	375.478	
91271	63.407	47.638	387.854	375.795	
91331	63.407	47.781	387.854	376.112	
91391	63.407	47.923	387.854	376.428	
91451	63.407	48.066	387.854	376.745	
91511	63.407	48.208	387.854	377.062	
91571	63.407	48.351	387.854	377.378	
91631	63.407	48.493	387.854	377.695	
91691	63.407	48.636	387.854	378.012	
91751	63.407	48.778	387.854	378.328	
91811	63.407	48.921	387.854	378.645	
91871	63.407	49.063	387.854	379.354	
91931	63.407	49.206	387.854	379.962	
91991	63.407	49.348	388.273	380.434	
92051	63.407	49.54	388.52	380.687	
92111	63.407	49.651	388.52	380.94	
92171	63.407	49.761	388.52	381.194	
92231	63.407	49.872	388.52	381.447	
92291	63.407	49.983	388.52	381.7	
92351	63.407	50.132	388.52	381.954	
92411	63.407	50.211	388.52	382.207	
92471	63.407	50.291	388.52	382.46	
92531	63.407	50.37	388.52	382.714	
92591	63.407	50.594	388.52	382.967	
92651	63.407	50.642	388.52	383.22	
92711	63.407	50.724	388.52	383.474	
92771	63.407	50.756	388.52	383.727	
92831	63.407	50.788	388.52	383.98	
92891	63.407	50.849	388.52	384.328	
92951	63.407	50.865	388.52	384.454	
93011	63.407	50.881	388.52	384.581	
93071	63.407	50.897	388.52	384.708	
93131	63.407	50.913	388.52	384.834	
93191	63.407	50.929	388.52	384.961	
93251	63.407	50.944	388.52	385.088	
93311	63.407	50.96	388.52	385.214	
93371	63.407	50.976	388.52	385.341	
93431	63.407	50.992	388.52	385.51	
93491	63.407	51.008	388.52	386.135	
93551	63.407	51.024	388.52	386.389	
93611	63.407	51.039	388.52	386.642	
93671	63.407	51.135	388.966	386.895	
93731	63.407	51.438	389.054	387.149	
93791	63.407	51.57	389.61	387.402	
93851	63.407	51.633	389.72	387.655	
93911	63.407	51.696	389.72	387.909	
93971	63.407	51.76	389.72	388.162	
94031	63.407	51.823	389.72	388.415	
94091	63.407	51.886	389.72	388.669	
94151	63.407	51.954	389.72	388.922	
94211	63.407	52.001	389.72	389.175	
94271	63.407	52.049	390.256	389.429	
94331	63.407	52.096	390.889	389.682	
94391	63.407	52.149	391.523	389.935	
94451	63.407	52.181	392.156	390.189	
94511	63.407	52.213	392.789	390.442	
94571	63.407	52.244	393.423	390.695	
94631	63.407	52.276	394.056	390.949	
94691	63.407	52.308	394.689	391.202	
94751	63.407	52.339	395.323	391.455	
94811	63.407	52.371	395.956	391.709	
94871	63.407	52.403	396.589	391.962	
94931	63.407	52.434	397.223	392.215	
94991	63.407	52.466	397.856	392.469	
95051	63.407	52.498	398.489	392.722	
95111	63.407	52.529	399.123	393.061	
95171	63.407	52.561	399.756	393.188	
95231	63.407	52.593	400.389	393.314	
95291	63.407	52.624	401.023	393.441	
95351	63.407	52.656	401.656	393.568	
95411	63.407	52.702	402.289	394.1	
95471	63.407	52.718	402.923	394.26	
95531	63.407	52.733	403.556	394.555	
95591	63.407	52.749	404.189	394.801	
95651	63.407	52.765	404.823	394.991	
95711	63.407	52.781	405.456	395.181	
95771	63.407	52.797	406.089	395.371	
95831	63.407	52.813	406.723	395.561	
95891	63.407	52.828	407.356	395.751	
95951	63.407	52.844	407.989	395.941	
96011	63.407	52.86	408.623	396.131	
96071	63.407	52.876	409.256	396.321	
96131	63.407	52.892	409.889	396.511	
96191	63.407	52.908	410.523	396.701	
96251	63.407	52.923	411.156	396.891	
96311	63.407	52.939	411.789	397.081	
96371	63.407	52.955	412.423	397.271	
96431	63.407	52.971	413.056	397.461	
96491	63.407	52.987	413.689	397.651	
96551	63.407	53.003	414.323	397.841	
96611	63.407	53.018	414.956	398.031	
96671	63.407	53.034	415.589	398.258	
96731	63.407	53.05	416.223	398.551	
96791	63.407	53.066	416.856	398.874	
96851	63.407	53.169	417.489	399.191	
96911	63.407	53.169	418.123	399.508	
96971	63.407	53.169	418.756	399.824	
97031	63.407	53.169	419.389	400.141	
97091	63.407	53.169	420.023	400.521	
97151	63.407	53.169	420.656	400.901	
97211	63.407	53.169	421.289	401.281	
97271	63.407	53.169	421.923	401.661	
97331	63.407	53.169	422.556	402.041	
97391	63.407	53.169	423.189	402.421	
97451	63.407	53.169	423.823	402.801	
97511	63.407	53.169	424.456	403.181	
97571	63.407	53.169	425.089	403.561	
97631	63.407	53.169	425.723	403.941	
97691	63.407	53.169	426.356	404.321	
97751	63.407	53.169	426.989	404.701	
97811	63.407	53.169	427.623	405.081	
97871	63.407	53.169	428.256	405.461	
97931	63.407	53.169	428.889	405.841	
97991	63.407	53.169	429.523	406.221	
98051	63.407	53.169	430.156	406.601	
98111	63.407	53.169	430.789	406.981	
98171	63.407	53.169	431.423	407.361	
98231	63.407	53.169	432.056	407.741	
98291	63.407	53.169	432.689	408.121	
98351	63.407	53.169	433.323	408.501	
98411	63.407	53.169	433.956	408.881	
98471	63.407	53.169	434.589	409.261	
98531	63.407	53.169	435.223	409.641	
98591	63.407	53.169	435.856	410.131	
98651	63.407	53.169	436.489	410.448	
98711	63.407	53.169	437.123	410.902	
98771	63.407	53.169	437.756	411.289	
98831	63.407	53.169	438.389	411.581	
98891	63.407	53.169	439.023	411.834	
98951	63.407	53.169	439.656	412.088	
99011	63.407	53.169	440.289	412.341	
99071	63.407	53.169	440.923	412.594	
99131	63.407	53.169	441.556	412.848	
99191	63.407	53.169	442.189	413.101	
99251	63.407	53.169	442.823	413.354	
99311	63.407	53.169	443.456	413.608	
99371	63.407	53.169	444.089	413.861	
99431	63.407	53.169	444.723	414.114	
99491	63.407	53.169	445.356	414.368	
99551	63.407	53.169	445.989	414.621	
99611	63.407	53.169	446.623	414.874	
99671	63.407	53.169	447.256	415.128	
99731	63.407	53.169	447.889	415.381	
99791	63.407	53.169	448.523	415.634	
99851	63.407	53.169	449.156	415.888	
99911	63.407	53.169	449.789	416.141	
99971	63.407	53.169	450.423	416.394	
100031	63.407	53.169	451.056	416.648	
100091	63.407	53.169	451.689	416.901	
100151	63.407	53.169	452.323	417.154	
100211	63.407	53.169	452.956	417.408	
100271	63.407	53.169	453.589	417.724	
100331	63.407	53.169	454.223	418.077	
100391	63.407	53.169	454.856	418.394	
100451	63.407	53.169	455.489	418.775	
100511	63.407	53.169	456.123	419.05	
100571	63.407	53.169	456.756	419.303	
100631	63.407	53.169	457.389	419.557	
100691	63.407	53.169	458.023	419.81	
100751	63.407	53.169	458.656	420.063	
100811	63.407	53.169	459.289	420.317	
100871	63.407	53.169	459.923	420.57	
100931	63.834	53.169	463.909	420.823	
100991	64.563	53.169	463.909	421.077	
101051	65.196	53.169	463.909	421.33	
101111	65.83	53.169	463.909	421.583	
101171	66.463	53.169	463.909	421.837	
101231	67.096	53.169	463.909	422.09	
101291	67.73	53.169	463.909	422.343	
101351	68.363	53.169	463.909	422.597	
101411	68.996	53.169	463.909	422.85	
101471	69.63	53.169	463.909	423.131	
101531	70.263	53.169	463.909	423.478	
101591	70.896	53.169	463.909	423.81	
101651	71.53	53.169	463.909	424.063	
101711	72.163	53.169	463.909	424.317	
101771	73.151	53.169	463.909	424.681	
101831	73.151	53.169	463.909	425.694	
101891	73.151	53.169	463.909	426.708	
101951	73.151	53.169	463.909	427.721	
102011	73.151	53.169	463.909	428.734	
102071	73.151	53.169	463.909	429.748	
102131	73.151	53.169	463.909	430.761	
102191	73.151	53.169	463.909	431.839	
102251	73.151	53.169	463.909	432.74	
102311	73.151	53.169	463.909	433.563	
102371	73.151	53.169	463.971	434.978	
102431	73.151	53.169	464.263	436.421	
102491	73.151	53.169	464.643	436.991	
102551	73.151	53.169	465.023	437.561	
102611	73.151	53.169	465.403	438.131	
102671	73.151	53.169	465.783	438.701	
102731	73.151	53.169	466.163	439.271	
102791	73.151	53.169	466.543	439.841	
102851	73.151	53.169	467.066	440.411	
102911	73.151	53.169	467.443	440.981	
102971	73.151	53.169	467.443	441.551	
103031	73.151	53.169	467.443	442.121	
103091	73.151	53.169	467.443	442.691	
103151	73.151	53.169	467.443	443.261	
103211	73.151	53.169	467.516	444.044	
103271	73.151	53.169	467.976	444.534	
103331	73.151	53.169	467.976	445.466	
103391	73.151	53.169	467.976	446.226	
103451	73.151	53.169	467.976	447.142	
103511	73.151	53.169	467.976	447.712	
103571	73.151	53.169	468.522	448.338	
103631	73.151	53.169	469.298	448.592	
103691	73.151	53.169	469.879	448.845	
103751	73.151	53.169	470.631	449.098	
103811	73.151	53.169	471.213	449.352	
103871	73.151	53.169	471.825	449.605	
103931	73.151	53.169	472.367	449.795	
103991	73.151	53.169	472.509	449.924	
104051	73.151	53.169	472.509	449.924	
104111	73.151	53.169	472.509	449.924	
104171	73.151	53.169	472.509	449.924	
104231	73.151	53.169	472.509	449.924	
104291	73.151	53.169	472.509	450.407	
104351	73.151	53.169	472.509	450.747	
104411	73.151	53.169	472.509	451.064	
104471	73.151	53.178	472.914	451.381	
104531	73.151	53.439	473.176	451.697	
104591	73.151	53.661	473.176	452.014	
104651	73.151	53.851	473.176	452.331	
104711	73.151	54.034	473.176	452.647	
104771	73.151	54.208	473.176	452.964	
104831	73.151	54.379	473.176	453.281	
104891	73.151	54.538	473.176	453.597	
104951	73.151	54.696	473.176	453.914	
105011	73.151	54.836	473.176	454.231	
105071	73.151	54.957	473.176	454.718	
105131	73.151	55.02	473.176	455.563	
105191	73.151	55.083	473.176	456.007	
105251	73.151	55.147	473.176	456.45	
105311	73.151	55.21	473.176	456.893	
105371	73.151	55.273	473.176	457.337	
105431	73.151	55.337	473.176	457.818	
105491	73.151	55.4	473.176	458.198	
105551	73.151	55.463	473.176	458.578	
105611	73.151	55.527	473.176	458.958	
105671	73.151	55.59	473.176	459.338	
105731	73.151	55.653	473.176	459.718	
105791	73.151	55.728	473.176	460.098	
105851	73.151	55.759	473.176	460.478	
105911	73.151	55.791	473.176	460.924	
105971	73.151	55.823	473.176	461.24	
106031	73.151	55.854	473.176	461.557	
106091	73.151	55.886	473.176	461.874	
106151	73.151	55.918	473.176	462.19	
106211	73.151	55.949	473.176	462.507	
106271	73.151	55.981	473.176	462.824	
106331	73.151	56.013	473.176	463.14	
106391	73.151	56.061	473.176	463.457	
106451	73.151	56.077	473.176	463.774	
106511	73.151	56.093	473.176	464.09	
106571	73.151	56.109	473.176	464.407	
106631	73.151	56.125	473.176	464.724	
106691	73.151	56.141	473.176	465.04	
106751	73.151	56.156	473.176	465.357	
106811	73.151	56.172	473.176	465.674	
106871	73.151	56.188	473.176	465.99	
106931	73.151	56.204	473.176	466.307	
106991	73.151	56.22	473.176	466.624	
107051	73.151	56.236	473.176	466.94	
107111	73.151	56.251	473.176	467.257	
107171	73.151	56.267	473.176	467.574	
107231	73.151	56.283	473.176	467.89	
107291	73.151	56.299	473.176	468.207	
107351	73.151	56.315	473.176	468.524	
107411	73.151	56.331	473.176	468.84	
107471	73.151	56.346	473.176	469.157	
107531	73.151	56.362	473.176	469.474	
107591	73.151	56.378	473.176	469.79	
107651	73.151	56.394	473.176	470.107	
107711	73.151	56.41	473.176	470.424	
107771	73.151	56.426	473.176	470.74	
107831	73.151	56.441	473.176	471.057	
107891	73.151	56.457	473.176	471.374	
107951	73.151	56.473	473.176	471.69	
108011	73.151	56.489	473.176	472.007	
108071	73.151	56.505	473.176	472.324	
108131	73.151	56.521	473.176	472.64	
108191	73.151	56.536	473.176	472.957	
108251	73.151	56.552	473.176	473.274	
108311	73.151	56.568	473.176	473.59	
108371	73.151	56.584	473.176	473.907	
108431	73.151	56.6	473.176	474.224	
108491	73.151	56.616	473.176	474.54	
108551	73.151	56.631	473.176	475.418	
108611	73.151	56.647	473.176	475.544	
108671	73.151	56.663	473.176	475.671	
108731	73.151	56.679	473.176	475.798	
108791	73.151	56.695	473.176	475.924	
108851	73.151	56.711	473.176	476.051	
108911	73.151	56.726	473.176	476.178	
108971	73.151	56.742	473.176	476.304	
109031	73.151	56.758	473.176	476.431	
109091	73.151	56.774	473.176	476.558	
109151	73.151	56.79	473.176	476.684	
109211	73.151	56.806	473.176	476.811	
109271	73.151	56.821	473.176	476.938	
109331	73.151	56.837	473.176	477.064	
109391	73.151	56.853	473.176	477.191	
109451	73.151	56.869	473.176	477.318	
109511	73.151	56.885	473.176	477.444	
109571	73.151	56.901	473.176	477.571	
109631	73.151	56.916	473.176	477.698	
109691	73.151	56.932	473.176	477.824	
109751	73.151	56.948	473.176	477.951	
109811	73.151	56.964	473.176	478.078	
109871	73.151	56.98	473.176	478.204	
109931	73.151	56.996	473.176	478.331	
109991	73.151	57.011	473.176	478.458	
110051	73.151	57.027	473.176	478.584	
110111	73.151	57.043	473.176	478.711	
110171	73.151	57.059	473.176	478.838	
110231	73.151	57.075	473.176	478.964	
110291	73.151	57.091	473.176	479.091	
110351	73.151	57.106	473.176	479.218	
110411	73.151	57.122	473.176	479.344	
110471	73.151	57.138	473.176	479.471	
110531	73.151	57.154	473.176	479.598	
110591	73.151	57.17	473.176	479.724	
110651	73.151	57.186	473.176	480.458	
110711	73.151	57.201	473.176	480.458	
110771	73.151	57.217	473.176	480.458	
110831	73.151	57.233	473.176	480.458	
110891	73.151	57.249	473.176	480.458	
110951	73.151	57.265	473.176	480.458	
111011	73.151	57.281	473.176	480.458	
111071	73.151	57.296	473.176	480.458	
111131	73.151	57.312	473.176	480.458	
111191	73.151	57.328	473.176	480.458	
111251	73.151	57.344	473.176	480.458	
111311	73.151	57.36	473.176	480.458	
111371	73.151	57.376	473.176	480.458	
111431	73.151	57.391	473.176	480.458	
111491	73.151	57.407	473.176	480.85	
111551	73.151	57.423	473.176	481.031	
111611	73.151	57.537	473.176	481.158	
111671	73.151	57.537	473.641	481.285	
111731	73.151	57.537	474.401	481.411	
111791	73.151	57.537	475.161	481.538	
111851	73.151	57.537	475.921	481.665	
111911	73.151	57.537	476.681	481.791	
111971	73.151	57.537	477.441	481.918	
112031	73.151	57.537	478.201	482.045	
112091	73.151	57.537	478.961	482.171	
112151	73.151	57.537	480.041	482.298	
112211	73.151	57.537	480.616	482.425	
112271	73.151	57.537	480.616	482.649	
112331	73.151	57.537	480.616	483.157	
112391	73.151	57.537	480.616	483.347	
112451	73.151	57.537	480.616	483.537	
112511	73.151	57.537	480.616	483.727	
112571	73.151	57.537	480.616	483.917	
112631	73.151	57.537	480.616	484.107	
112691	73.151	57.537	480.616	484.297	
112751	73.151	57.537	480.616	484.487	
112811	73.151	57.537	480.616	484.677	
112871	73.151	57.537	480.983	484.867	
112931	73.151	57.537	481.616	485.057	
112991	73.151	57.537	482.249	485.247	
113051	73.151	57.537	482.883	485.437	
113111	73.151	57.537	483.516	485.627	
113171	73.151	57.537	484.149	485.817	
113231	73.151	57.537	484.783	486.007	
113291	73.151	57.537	485.416	486.197	
113351	73.151	57.537	486.049	486.387	
113411	73.151	57.537	486.683	486.577	
113471	73.151	57.537	487.316	486.767	
113531	73.151	57.537	487.949	486.957	
113591	73.151	57.537	488.583	487.147	
113651	73.151	57.537	489.216	487.337	
113711	73.151	57.537	489.849	487.527	
113771	73.151	57.537	490.483	487.717	
113831	73.151	57.537	491.116	487.907	
113891	73.151	57.537	491.749	488.257	
113951	73.151	57.537	492.383	488.647	
114011	73.151	57.537	493.016	489.027	
114071	73.151	57.537	493.649	489.658	
114131	73.151	57.537	494.283	489.911	
114191	73.151	57.537	494.916	490.164	
114251	73.151	57.537	495.549	490.418	
114311	73.151	57.537	496.183	490.671	
114371	73.151	57.537	496.816	490.924	
114431	73.151	57.537	497.449	491.278	
114491	73.151	57.537	498.083	491.612	
114551	73.151	57.537	498.716	491.992	
114611	73.151	57.537	499.349	492.372	
114671	73.151	57.537	499.983	492.752	
114731	73.151	57.537	500.616	493.132	
114791	73.151	57.537	501.249	493.512	
114851	73.151	57.537	501.883	493.892	
114911	73.151	57.537	502.516	494.272	
114971	73.151	57.537	503.149	494.652	
115031	73.151	57.537	503.783	495.032	
115091	73.151	57.537	504.416	495.412	
115151	73.151	57.537	505.049	495.792	
115211	73.151	57.537	505.683	496.172	
115271	73.571	57.537	507.116	496.657	
115331	74.0	57.537	507.116	497.268	
115391	74.085	57.537	507.116	498.223	
115451	74.085	57.537	507.116	499.253	
115511	74.085	57.537	507.116	500.251	
115571	74.085	57.537	507.116	501.082	
115631	74.085	57.537	507.116	501.779	
115691	74.085	57.537	507.116	502.475	
115751	74.085	57.537	507.116	503.172	
115811	74.085	57.537	507.116	503.869	
115871	74.085	57.537	507.127	504.673	
115931	74.085	57.537	507.516	505.306	
115991	74.085	57.537	507.516	505.939	
116051	74.085	57.537	507.516	506.573	
116111	74.085	57.537	507.516	507.206	
116171	74.085	57.537	507.516	508.014	
116231	74.085	57.537	507.516	508.521	
116291	74.085	57.537	507.516	509.027	
116351	74.085	57.537	507.516	509.534	
116411	74.085	57.537	507.516	510.041	
116471	74.085	57.537	507.516	510.558	
116531	74.085	57.537	507.516	511.584	
116591	74.085	57.537	507.516	512.154	
116651	74.085	57.537	507.516	512.724	
116711	74.085	57.537	507.516	513.294	
116771	74.085	57.537	507.516	513.999	
116831	74.085	57.537	507.516	514.442	
116891	74.085	57.537	507.516	515.274	
116951	74.085	57.537	507.516	516.008	
117011	74.085	57.537	507.516	516.578	
117071	74.085	57.537	507.516	517.148	
117131	74.085	57.537	507.516	517.712	
117191	74.085	57.537	507.516	518.155	
117251	74.085	57.537	507.516	518.599	
117311	74.085	57.537	507.516	519.042	
117371	74.085	57.537	507.516	519.485	
117431	74.085	57.537	507.988	520.045	
117491	74.085	57.537	508.183	520.425	
117551	74.085	57.537	508.183	520.805	
117611	74.085	57.537	508.183	521.185	
117671	74.085	57.537	508.183	521.565	
117731	74.085	57.537	508.319	522.346	
117791	74.085	57.537	508.983	522.6	
117851	74.085	57.537	508.983	523.008	
117911	74.085	57.537	508.983	523.135	
117971	74.085	57.537	508.983	523.261	
118031	74.085	57.537	508.983	523.388	
118091	74.085	57.537	508.983	523.828	
118151	74.085	57.537	508.983	524.244	
118211	74.085	57.537	508.983	524.497	
118271	74.085	57.537	508.983	524.75	
118331	74.085	57.537	508.983	525.004	
118391	74.085	57.537	508.983	525.226	
118451	74.085	57.537	508.983	525.353	
118511	74.085	57.537	508.983	525.479	
118571	74.085	57.537	508.983	525.606	
118631	74.085	57.537	508.983	525.733	
118691	74.085	57.537	508.983	526.207	
118751	74.085	57.537	508.983	526.653	
118811	74.085	57.537	508.983	526.779	
118871	74.085	57.537	509.368	526.906	
118931	74.085	57.785	509.895	527.033	
118991	74.085	58.031	510.148	527.159	
119051	74.085	58.19	510.401	527.286	
119111	74.085	58.348	510.655	527.413	
119171	74.085	58.506	510.908	527.539	
119231	74.085	58.665	511.161	527.666	
119291	74.085	58.823	511.415	527.793	
119351	74.085	58.981	511.668	527.919	
119411	74.085	59.14	511.921	528.046	
119471	74.085	59.298	512.175	528.173	
119531	74.085	59.456	512.428	528.299	
119591	74.085	59.611	512.681	528.426	
119651	74.085	59.722	512.935	528.553	
119711	74.085	59.833	513.188	528.679	
119771	74.085	59.942	513.441	528.806	
119831	74.085	60.021	513.695	528.933	
119891	74.085	60.1	513.948	529.059	
119951	74.085	60.179	514.201	529.186	
120011	74.085	60.258	514.455	529.313	
120071	74.085	60.338	514.708	529.439	
120131	74.085	60.417	514.961	529.566	
120191	74.085	60.496	515.298	529.693	
120251	74.085	60.575	515.298	529.819	
120311	74.085	60.672	515.298	529.946	
120371	74.085	60.735	515.298	530.073	
120431	74.085	60.798	515.298	530.199	
120491	74.085	60.862	515.298	530.326	
120551	74.085	60.925	515.298	530.453	
120611	74.085	60.988	515.298	530.579	
120671	74.085	61.052	515.298	530.706	
120731	74.085	61.115	515.298	530.833	
120791	74.085	61.178	515.298	530.959	
120851	74.085	61.242	515.298	531.086	
120911	74.085	61.305	515.298	531.425	
120971	74.085	61.368	515.298	531.488	
121031	74.085	61.432	515.298	531.552	
121091	74.085	61.495	515.298	531.615	
121151	74.085	61.558	515.298	531.678	
121211	74.085	61.622	515.298	531.742	
121271	74.085	61.685	515.298	531.805	
121331	74.085	61.748	515.298	531.868	
121391	74.085	61.812	515.298	531.932	
121451	74.085	61.875	515.298	531.995	
121511	74.085	61.938	515.298	532.058	
121571	74.085	62.002	515.298	532.122	
121631	74.085	62.065	515.298	532.185	
121691	74.085	62.154	515.298	532.248	
121751	74.085	62.201	515.298	532.611	
121811	74.085	62.249	515.298	532.611	
121871	74.085	62.296	515.298	532.611	
121931	74.085	62.344	515.298	532.611	
121991	74.085	62.391	515.298	532.611	
122051	74.085	62.439	515.298	532.611	
122111	74.085	62.486	515.298	532.611	
122171	74.085	62.534	515.298	532.611	
122231	74.085	62.581	515.298	532.611	
122291	74.085	62.629	515.298	532.863	
122351	74.085	62.676	515.298	533.145	
122411	74.085	62.724	515.298	533.145	
122471	74.085	62.816	515.298	533.145	
122531	74.085	62.848	515.298	533.145	
122591	74.085	62.879	515.298	533.145	
122651	74.085	62.911	515.298	533.145	
122711	74.085	62.943	515.298	533.145	
122771	74.085	62.974	515.298	533.145	
122831	74.085	63.006	515.298	533.145	
122891	74.085	63.038	515.298	533.145	
122951	74.085	63.069	515.298	533.145	
123011	74.085	63.101	515.298	533.145	
123071	74.085	63.133	515.298	533.145	
123131	74.085	63.164	515.298	533.145	
123191	74.085	63.196	515.298	533.145	
123251	74.085	63.228	515.298	533.145	
123311	74.085	63.259	515.298	533.145	
123371	74.085	63.291	515.298	533.145	
123431	74.085	63.323	515.298	533.145	
123491	74.085	63.354	515.298	533.145	
123551	74.085	63.386	515.298	533.145	
123611	74.085	63.418	515.298	533.145	
123671	74.085	63.449	515.298	533.145	
123731	74.085	63.481	515.298	533.569	
123791	74.085	63.513	515.298	533.668	
123851	74.085	63.544	515.298	533.731	
123911	74.085	63.576	515.298	533.795	
123971	74.085	63.608	515.298	533.858	
124031	74.085	63.639	515.298	533.921	
124091	74.085	63.671	515.298	533.975	
124151	74.085	63.703	515.298	533.975	
124211	74.085	63.734	515.298	533.975	
124271	74.085	63.766	515.719	533.975	
124331	74.085	63.798	516.501	533.975	
124391	74.085	63.829	517.135	533.975	
124451	74.085	63.861	517.768	533.975	
124511	74.085	63.893	518.401	533.975	
124571	74.085	63.924	519.035	533.975	
124631	74.085	63.956	519.668	533.975	
124691	74.085	63.988	520.301	533.975	
124751	74.085	64.019	520.935	533.975	
124811	74.085	64.051	521.568	533.975	
124871	74.085	64.083	522.201	533.975	
124931	74.085	64.114	522.835	533.975	
124991	74.085	64.146	523.468	533.975	
125051	74.085	64.178	524.101	533.975	
125111	74.085	64.209	524.735	533.975	
125171	74.085	64.241	525.368	533.975	
125231	74.085	64.273	526.001	533.975	
125291	74.085	64.468	526.635	533.975	
125351	74.085	64.468	527.268	533.975	
125411	74.085	64.468	527.901	533.975	
125471	74.085	64.468	528.535	533.975	
125531	74.085	64.468	529.168	533.975	
125591	74.085	64.468	529.801	533.975	
125651	74.085	64.468	531.082	533.975	
