user_id	login	tuwt	nuwt	tusa	job_count	avg_user_wait	turam	avg_user_ram	avg_user_sq_area
0	urgent_large_user	76950.11679999891	0.08361452923841776	920296.0	31.0	2482.26	1.6793993216E10	5.4174171665E8	29686.97
1	urgent_tiny_user	74442.0783999909	0.06839041568708759	1088487.0	801.0	92.94	1.8237882368E10	2.276889185E7	1358.91
2	normal_large_user	2104834.1183999972	0.2219219808851597	9484568.0	367.0	5735.24	1.69886089216E11	4.6290487525E8	25843.51
3	normal_small_user	869909.9224000014	0.0885158008314429	9827736.0	1631.0	533.36	1.93160282112E11	1.1843058376E8	6025.59
