job_ID	STATUS	arrival	wait	start_time	runtime	end_time	CPUs	RAM(KB)	userID	user_name	queue	real_runtime	walltime_limit	backfilled
2	Success	17	0.0	17.0	61.0	78.0	1	16777216	1	urgent_tiny_user	priority_queue	60.0	900.0	0
3	Success	17	0.0	17.0	61.0	78.0	16	8388608	2	normal_large_user	default_queue	60.0	900.0	0
4	Success	17	0.0	17.0	61.0	78.0	4	16777216	3	normal_small_user	default_queue	60.0	2700.0	0
9	Success	19	0.0	19.0	61.0	80.0	2	16777216	1	urgent_tiny_user	priority_queue	60.0	900.0	0
16	Success	24	54.0	78.0	61.0	139.0	2	1048576	1	urgent_tiny_user	priority_queue	60.0	600.0	1
20	Success	28	50.0	78.0	61.0	139.0	1	16777216	1	urgent_tiny_user	priority_queue	60.0	900.0	1
21	Success	29	49.0	78.0	61.0	139.0	1	33554432	1	urgent_tiny_user	priority_queue	60.0	1200.0	1
22	Success	30	48.0	78.0	61.0	139.0	2	33554432	1	urgent_tiny_user	priority_queue	60.0	1800.0	1
8	Success	18	60.0	78.0	61.0	139.0	4	33554432	3	normal_small_user	default_queue	60.0	1800.0	1
10	Success	19	120.0	139.0	61.0	200.0	4	16777216	3	normal_small_user	default_queue	60.0	600.0	1
18	Success	26	52.0	78.0	458.0	536.0	2	1048576	1	urgent_tiny_user	priority_queue	457.0	7200.0	1
11	Success	20	0.0	20.0	548.0	568.0	2	16777216	1	urgent_tiny_user	priority_queue	547.0	3600.0	1
14	Success	22	56.0	78.0	637.0	715.0	2	1048576	1	urgent_tiny_user	priority_queue	636.0	1200.0	1
23	Success	31	47.0	78.0	1035.0	1113.0	1	16777216	1	urgent_tiny_user	priority_queue	1034.0	7200.0	1
12	Success	20	119.0	139.0	1141.0	1280.0	4	16777216	3	normal_small_user	default_queue	1140.0	3600.0	1
25	Success	1221	0.0	1221.0	61.0	1282.0	4	33554432	3	normal_small_user	default_queue	60.0	900.0	1
27	Success	1223	0.0	1223.0	61.0	1284.0	4	8388608	3	normal_small_user	default_queue	60.0	2700.0	1
28	Success	1224	0.0	1224.0	61.0	1285.0	4	16777216	3	normal_small_user	default_queue	60.0	600.0	1
15	Success	23	55.0	78.0	1290.0	1368.0	1	1048576	1	urgent_tiny_user	priority_queue	1289.0	3600.0	1
6	Success	18	0.0	18.0	1362.0	1380.0	1	33554432	1	urgent_tiny_user	priority_queue	1361.0	3600.0	0
13	Success	21	0.0	21.0	1735.0	1756.0	2	33554432	1	urgent_tiny_user	priority_queue	1734.0	3600.0	1
17	Success	25	53.0	78.0	2117.0	2195.0	2	33554432	1	urgent_tiny_user	priority_queue	2116.0	2700.0	1
26	Success	1222	62.0	1284.0	1246.0	2530.0	12	8388608	3	normal_small_user	default_queue	1245.0	1800.0	1
32	Success	1626	904.0	2530.0	61.0	2591.0	4	8388608	3	normal_small_user	default_queue	60.0	1200.0	1
33	Success	1627	903.0	2530.0	61.0	2591.0	8	16777216	3	normal_small_user	default_queue	60.0	600.0	1
34	Success	1628	963.0	2591.0	61.0	2652.0	12	33554432	3	normal_small_user	default_queue	60.0	2700.0	1
31	Success	1625	0.0	1625.0	1642.0	3267.0	8	8388608	3	normal_small_user	default_queue	1641.0	3600.0	1
24	Success	32	46.0	78.0	3499.0	3577.0	1	1048576	1	urgent_tiny_user	priority_queue	3498.0	3600.0	1
1	Success	17	0.0	17.0	3610.0	3627.0	40	33554432	0	urgent_large_user	priority_queue	3609.0	7200.0	0
37	Success	4031	0.0	4031.0	61.0	4092.0	8	1048576	3	normal_small_user	default_queue	60.0	1200.0	1
36	Success	4030	0.0	4030.0	391.0	4421.0	12	1048576	3	normal_small_user	default_queue	390.0	1800.0	1
5	Success	18	3609.0	3627.0	892.0	4519.0	24	33554432	0	urgent_large_user	priority_queue	891.0	7200.0	0
39	Success	4760	0.0	4760.0	61.0	4821.0	4	1048576	3	normal_small_user	default_queue	60.0	2700.0	1
40	Success	4761	0.0	4761.0	61.0	4822.0	8	16777216	3	normal_small_user	default_queue	60.0	600.0	1
41	Success	4762	0.0	4762.0	61.0	4823.0	4	1048576	3	normal_small_user	default_queue	60.0	900.0	1
42	Success	4763	0.0	4763.0	61.0	4824.0	4	1048576	3	normal_small_user	default_queue	60.0	600.0	1
43	Success	4819	0.0	4819.0	61.0	4880.0	24	8388608	0	urgent_large_user	priority_queue	60.0	900.0	0
44	Success	4833	0.0	4833.0	61.0	4894.0	1	1048576	1	urgent_tiny_user	priority_queue	60.0	600.0	0
45	Success	4834	0.0	4834.0	61.0	4895.0	2	16777216	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
46	Success	4835	0.0	4835.0	61.0	4896.0	2	33554432	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
47	Success	4836	0.0	4836.0	61.0	4897.0	2	33554432	1	urgent_tiny_user	priority_queue	60.0	600.0	0
