job_ID	STATUS	arrival	wait	start_time	runtime	end_time	CPUs	RAM(KB)	userID	user_name	queue	real_runtime	walltime_limit	backfilled
49	Success	7234	0.0	7234.0	637.0	7871.0	2	1048576	1	urgent_tiny_user	priority_queue	636.0	1200.0	0
68	Success	7833	0.0	7833.0	61.0	7894.0	4	33554432	3	normal_small_user	default_queue	60.0	600.0	1
70	Success	7835	59.0	7894.0	61.0	7955.0	4	33554432	3	normal_small_user	default_queue	60.0	1800.0	1
58	Success	7243	44.0	7287.0	1035.0	8322.0	1	16777216	1	urgent_tiny_user	priority_queue	1034.0	7200.0	0
42	Success	6629	0.0	6629.0	1700.0	8329.0	4	16777216	3	normal_small_user	default_queue	1699.0	7200.0	0
71	Success	7836	119.0	7955.0	417.0	8372.0	4	8388608	3	normal_small_user	default_queue	416.0	7200.0	1
66	Success	7661	711.0	8372.0	61.0	8433.0	8	1048576	3	normal_small_user	default_queue	60.0	1800.0	0
50	Success	7235	0.0	7235.0	1290.0	8525.0	1	1048576	1	urgent_tiny_user	priority_queue	1289.0	3600.0	0
48	Success	7233	0.0	7233.0	1735.0	8968.0	2	33554432	1	urgent_tiny_user	priority_queue	1734.0	3600.0	0
67	Success	7662	1306.0	8968.0	61.0	9029.0	12	1048576	3	normal_small_user	default_queue	60.0	1800.0	0
69	Success	7834	1195.0	9029.0	61.0	9090.0	12	33554432	3	normal_small_user	default_queue	60.0	900.0	0
52	Success	7237	50.0	7287.0	2117.0	9404.0	2	33554432	1	urgent_tiny_user	priority_queue	2116.0	2700.0	0
64	Success	7659	0.0	7659.0	1834.0	9493.0	12	8388608	3	normal_small_user	default_queue	1833.0	7200.0	0
65	Success	7660	0.0	7660.0	2760.0	10420.0	4	16777216	3	normal_small_user	default_queue	2759.0	3600.0	0
59	Success	7244	43.0	7287.0	3499.0	10786.0	1	1048576	1	urgent_tiny_user	priority_queue	3498.0	3600.0	0
76	Success	11263	0.0	11263.0	61.0	11324.0	4	33554432	3	normal_small_user	default_queue	60.0	1200.0	0
77	Success	11264	0.0	11264.0	61.0	11325.0	12	1048576	3	normal_small_user	default_queue	60.0	1200.0	0
78	Success	11265	0.0	11265.0	61.0	11326.0	8	16777216	3	normal_small_user	default_queue	60.0	600.0	0
79	Success	11266	0.0	11266.0	61.0	11327.0	8	8388608	3	normal_small_user	default_queue	60.0	600.0	0
54	Success	7239	0.0	7239.0	5649.0	12888.0	1	16777216	1	urgent_tiny_user	priority_queue	5648.0	7200.0	1
80	Success	13231	0.0	13231.0	61.0	13292.0	16	33554432	2	normal_large_user	default_queue	60.0	1800.0	1
82	Success	13237	0.0	13237.0	61.0	13298.0	12	1048576	3	normal_small_user	default_queue	60.0	3600.0	0
84	Success	13239	53.0	13292.0	61.0	13353.0	4	1048576	3	normal_small_user	default_queue	60.0	1800.0	0
85	Success	13240	52.0	13292.0	61.0	13353.0	4	1048576	3	normal_small_user	default_queue	60.0	1200.0	0
46	Success	7225	0.0	7225.0	6855.0	14080.0	32	8388608	2	normal_large_user	default_queue	6854.0	7200.0	0
86	Success	14441	0.0	14441.0	61.0	14502.0	12	8388608	3	normal_small_user	default_queue	60.0	1200.0	0
87	Success	14442	0.0	14442.0	61.0	14503.0	8	33554432	3	normal_small_user	default_queue	60.0	2700.0	0
91	Success	14450	0.0	14450.0	61.0	14511.0	1	1048576	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
92	Success	14451	0.0	14451.0	61.0	14512.0	1	33554432	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
93	Success	14452	0.0	14452.0	61.0	14513.0	1	33554432	1	urgent_tiny_user	priority_queue	60.0	600.0	0
95	Success	14454	48.0	14502.0	61.0	14563.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	900.0	0
96	Success	14455	47.0	14502.0	61.0	14563.0	2	8388608	1	urgent_tiny_user	priority_queue	60.0	900.0	0
97	Success	14456	46.0	14502.0	61.0	14563.0	2	16777216	1	urgent_tiny_user	priority_queue	60.0	2700.0	0
98	Success	14457	45.0	14502.0	61.0	14563.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
103	Success	14462	41.0	14503.0	61.0	14564.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
83	Success	13238	0.0	13238.0	1571.0	14809.0	4	1048576	3	normal_small_user	default_queue	1570.0	1800.0	0
100	Success	14459	43.0	14502.0	308.0	14810.0	1	8388608	1	urgent_tiny_user	priority_queue	307.0	900.0	0
88	Success	14443	366.0	14809.0	61.0	14870.0	8	16777216	3	normal_small_user	default_queue	60.0	600.0	0
72	Success	9027	5053.0	14080.0	815.0	14895.0	40	1048576	2	normal_large_user	default_queue	814.0	1800.0	0
107	Success	14868	27.0	14895.0	61.0	14956.0	8	33554432	3	normal_small_user	default_queue	60.0	900.0	0
108	Success	14869	26.0	14895.0	61.0	14956.0	8	1048576	3	normal_small_user	default_queue	60.0	600.0	0
110	Success	15471	0.0	15471.0	61.0	15532.0	4	1048576	3	normal_small_user	default_queue	60.0	600.0	0
111	Success	15472	0.0	15472.0	61.0	15533.0	12	1048576	3	normal_small_user	default_queue	60.0	600.0	0
112	Success	15473	0.0	15473.0	61.0	15534.0	8	8388608	3	normal_small_user	default_queue	60.0	2700.0	0
113	Success	15474	0.0	15474.0	61.0	15535.0	8	16777216	3	normal_small_user	default_queue	60.0	1200.0	0
115	Success	15490	44.0	15534.0	61.0	15595.0	24	1048576	2	normal_large_user	default_queue	60.0	900.0	1
101	Success	14460	42.0	14502.0	1123.0	15625.0	1	1048576	1	urgent_tiny_user	priority_queue	1122.0	7200.0	0
117	Success	15646	0.0	15646.0	61.0	15707.0	12	33554432	3	normal_small_user	default_queue	60.0	600.0	0
118	Success	15647	0.0	15647.0	61.0	15708.0	8	1048576	3	normal_small_user	default_queue	60.0	1200.0	0
120	Success	15916	0.0	15916.0	61.0	15977.0	4	1048576	3	normal_small_user	default_queue	60.0	900.0	0
121	Success	15917	0.0	15917.0	61.0	15978.0	4	16777216	3	normal_small_user	default_queue	60.0	600.0	0
123	Success	15919	58.0	15977.0	61.0	16038.0	4	16777216	3	normal_small_user	default_queue	60.0	1800.0	0
105	Success	14464	39.0	14503.0	1562.0	16065.0	2	8388608	1	urgent_tiny_user	priority_queue	1561.0	7200.0	0
94	Success	14453	49.0	14502.0	1745.0	16247.0	2	8388608	1	urgent_tiny_user	priority_queue	1744.0	7200.0	0
109	Success	14870	25.0	14895.0	1404.0	16299.0	12	8388608	3	normal_small_user	default_queue	1403.0	1800.0	0
89	Success	14444	119.0	14563.0	2303.0	16866.0	4	33554432	3	normal_small_user	default_queue	2302.0	3600.0	1
90	Success	14449	0.0	14449.0	2477.0	16926.0	1	8388608	1	urgent_tiny_user	priority_queue	2476.0	2700.0	0
102	Success	14461	42.0	14503.0	3267.0	17770.0	2	8388608	1	urgent_tiny_user	priority_queue	3266.0	7200.0	0
122	Success	15918	0.0	15918.0	2027.0	17945.0	4	16777216	3	normal_small_user	default_queue	2026.0	3600.0	0
119	Success	15648	59.0	15707.0	2690.0	18397.0	8	1048576	3	normal_small_user	default_queue	2689.0	2700.0	0
104	Success	14463	40.0	14503.0	3934.0	18437.0	1	8388608	1	urgent_tiny_user	priority_queue	3933.0	7200.0	0
106	Success	14867	3.0	14870.0	3912.0	18782.0	4	33554432	3	normal_small_user	default_queue	3911.0	7200.0	0
127	Success	19076	0.0	19076.0	61.0	19137.0	4	16777216	3	normal_small_user	default_queue	60.0	600.0	1
99	Success	14458	44.0	14502.0	5074.0	19576.0	2	16777216	1	urgent_tiny_user	priority_queue	5073.0	7200.0	0
129	Success	19078	59.0	19137.0	1255.0	20392.0	4	16777216	3	normal_small_user	default_queue	1254.0	3600.0	1
81	Success	13232	5165.0	18397.0	2156.0	20553.0	40	1048576	2	normal_large_user	default_queue	2155.0	7200.0	1
124	Success	18633	1920.0	20553.0	61.0	20614.0	24	16777216	2	normal_large_user	default_queue	60.0	2700.0	1
128	Success	19077	0.0	19077.0	1607.0	20684.0	4	33554432	3	normal_small_user	default_queue	1606.0	1800.0	1
116	Success	15645	0.0	15645.0	5404.0	21049.0	12	16777216	3	normal_small_user	default_queue	5403.0	7200.0	0
125	Success	18634	1980.0	20614.0	2928.0	23542.0	32	8388608	2	normal_large_user	default_queue	2927.0	3600.0	1
133	Success	21481	2061.0	23542.0	61.0	23603.0	4	1048576	3	normal_small_user	default_queue	60.0	3600.0	0
135	Success	22083	1459.0	23542.0	61.0	23603.0	4	1048576	3	normal_small_user	default_queue	60.0	1200.0	0
136	Success	22084	1458.0	23542.0	61.0	23603.0	8	33554432	3	normal_small_user	default_queue	60.0	900.0	0
137	Success	22085	1518.0	23603.0	61.0	23664.0	4	1048576	3	normal_small_user	default_queue	60.0	3600.0	0
134	Success	21482	2060.0	23542.0	147.0	23689.0	12	16777216	3	normal_small_user	default_queue	146.0	900.0	0
132	Success	21480	2062.0	23542.0	196.0	23738.0	4	16777216	3	normal_small_user	default_queue	195.0	1800.0	0
148	Success	23290	448.0	23738.0	61.0	23799.0	4	1048576	3	normal_small_user	default_queue	60.0	900.0	1
131	Success	21479	0.0	21479.0	2481.0	23960.0	8	33554432	3	normal_small_user	default_queue	2480.0	7200.0	0
144	Success	22852	751.0	23603.0	479.0	24082.0	4	8388608	3	normal_small_user	default_queue	478.0	3600.0	1
130	Success	21320	0.0	21320.0	2944.0	24264.0	12	8388608	3	normal_small_user	default_queue	2943.0	7200.0	0
143	Success	22851	1413.0	24264.0	61.0	24325.0	8	1048576	3	normal_small_user	default_queue	60.0	2700.0	0
126	Success	19075	1478.0	20553.0	3886.0	24439.0	12	1048576	3	normal_small_user	default_queue	3885.0	7200.0	0
145	Success	23287	977.0	24264.0	948.0	25212.0	8	16777216	3	normal_small_user	default_queue	947.0	1200.0	0
142	Success	22850	753.0	23603.0	1683.0	25286.0	8	8388608	3	normal_small_user	default_queue	1682.0	2700.0	1
140	Success	22236	2976.0	25212.0	79.0	25291.0	16	1048576	2	normal_large_user	default_queue	78.0	600.0	1
149	Success	24637	654.0	25291.0	61.0	25352.0	16	1048576	2	normal_large_user	default_queue	60.0	1200.0	1
147	Success	23289	1150.0	24439.0	1748.0	26187.0	12	8388608	3	normal_small_user	default_queue	1747.0	1800.0	0
138	Success	22086	1603.0	23689.0	2549.0	26238.0	12	1048576	3	normal_small_user	default_queue	2548.0	7200.0	0
139	Success	22235	3952.0	26187.0	61.0	26248.0	32	16777216	2	normal_large_user	default_queue	60.0	900.0	1
73	Success	9028	17220.0	26248.0	61.0	26309.0	48	33554432	2	normal_large_user	default_queue	60.0	900.0	0
74	Success	10829	15480.0	26309.0	61.0	26370.0	48	1048576	2	normal_large_user	default_queue	60.0	900.0	0
75	Success	10830	15540.0	26370.0	61.0	26431.0	48	16777216	2	normal_large_user	default_queue	60.0	3600.0	0
114	Success	15489	10942.0	26431.0	61.0	26492.0	40	33554432	2	normal_large_user	default_queue	60.0	600.0	0
150	Success	24638	1854.0	26492.0	61.0	26553.0	40	33554432	2	normal_large_user	default_queue	60.0	900.0	0
151	Success	26891	0.0	26891.0	61.0	26952.0	12	8388608	3	normal_small_user	default_queue	60.0	1200.0	0
146	Success	23288	376.0	23664.0	3288.0	26952.0	4	8388608	3	normal_small_user	default_queue	3287.0	7200.0	1
152	Success	26892	0.0	26892.0	61.0	26953.0	4	33554432	3	normal_small_user	default_queue	60.0	900.0	0
153	Success	26893	0.0	26893.0	61.0	26954.0	8	1048576	3	normal_small_user	default_queue	60.0	1200.0	0
154	Success	26894	0.0	26894.0	61.0	26955.0	8	16777216	3	normal_small_user	default_queue	60.0	1800.0	0
155	Success	27039	0.0	27039.0	971.0	28010.0	24	8388608	2	normal_large_user	default_queue	970.0	1800.0	0
156	Success	27040	970.0	28010.0	343.0	28353.0	32	33554432	2	normal_large_user	default_queue	342.0	1200.0	0
141	Success	22849	1111.0	23960.0	4682.0	28642.0	12	8388608	3	normal_small_user	default_queue	4681.0	7200.0	0
157	Success	28865	0.0	28865.0	61.0	28926.0	2	1048576	1	urgent_tiny_user	priority_queue	60.0	600.0	0
160	Success	28868	0.0	28868.0	61.0	28929.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	600.0	0
161	Success	28869	0.0	28869.0	61.0	28930.0	2	1048576	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
162	Success	28870	0.0	28870.0	61.0	28931.0	1	33554432	1	urgent_tiny_user	priority_queue	60.0	1200.0	0
163	Success	28871	0.0	28871.0	61.0	28932.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
164	Success	28872	0.0	28872.0	61.0	28933.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
165	Success	28873	0.0	28873.0	61.0	28934.0	1	33554432	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
166	Success	28874	0.0	28874.0	61.0	28935.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	900.0	0
167	Success	28875	0.0	28875.0	61.0	28936.0	2	33554432	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
168	Success	28876	0.0	28876.0	61.0	28937.0	2	8388608	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
171	Success	28879	0.0	28879.0	61.0	28940.0	2	33554432	1	urgent_tiny_user	priority_queue	60.0	1800.0	0
172	Success	28880	0.0	28880.0	61.0	28941.0	1	8388608	1	urgent_tiny_user	priority_queue	60.0	3600.0	0
170	Success	28878	0.0	28878.0	122.0	29000.0	2	16777216	1	urgent_tiny_user	priority_queue	121.0	7200.0	0
175	Success	30055	0.0	30055.0	61.0	30116.0	12	33554432	3	normal_small_user	default_queue	60.0	1800.0	0
158	Success	28866	0.0	28866.0	2105.0	30971.0	2	1048576	1	urgent_tiny_user	priority_queue	2104.0	2700.0	0
177	Success	30641	330.0	30971.0	61.0	31032.0	24	33554432	2	normal_large_user	default_queue	60.0	1200.0	0
178	Success	30642	390.0	31032.0	61.0	31093.0	24	16777216	2	normal_large_user	default_queue	60.0	1200.0	0
173	Success	30053	0.0	30053.0	1784.0	31837.0	12	33554432	3	normal_small_user	default_queue	1783.0	1800.0	0
179	Success	32295	0.0	32295.0	61.0	32356.0	8	1048576	3	normal_small_user	default_queue	60.0	1800.0	0
180	Success	32296	0.0	32296.0	61.0	32357.0	4	8388608	3	normal_small_user	default_queue	60.0	900.0	0
182	Success	32298	0.0	32298.0	61.0	32359.0	4	8388608	3	normal_small_user	default_queue	60.0	2700.0	0
187	Success	32485	0.0	32485.0	61.0	32546.0	2	33554432	1	urgent_tiny_user	priority_queue	60.0	2700.0	0
185	Success	32483	0.0	32483.0	341.0	32824.0	2	8388608	1	urgent_tiny_user	priority_queue	340.0	3600.0	0
184	Success	32482	0.0	32482.0	442.0	32924.0	1	33554432	1	urgent_tiny_user	priority_queue	441.0	1200.0	0
188	Success	32486	0.0	32486.0	528.0	33014.0	1	8388608	1	urgent_tiny_user	priority_queue	527.0	1200.0	0
186	Success	32484	0.0	32484.0	840.0	33324.0	1	8388608	1	urgent_tiny_user	priority_queue	839.0	7200.0	0
169	Success	28877	0.0	28877.0	4968.0	33845.0	2	1048576	1	urgent_tiny_user	priority_queue	4967.0	7200.0	0
176	Success	30056	0.0	30056.0	3798.0	33854.0	12	1048576	3	normal_small_user	default_queue	3797.0	7200.0	0
181	Success	32297	0.0	32297.0	1809.0	34106.0	12	1048576	3	normal_small_user	default_queue	1808.0	2700.0	0
189	Success	34243	0.0	34243.0	774.0	35017.0	32	1048576	2	normal_large_user	default_queue	773.0	900.0	0
190	Success	34244	773.0	35017.0	61.0	35078.0	24	33554432	2	normal_large_user	default_queue	60.0	1200.0	0
159	Success	28867	0.0	28867.0	6793.0	35660.0	1	1048576	1	urgent_tiny_user	priority_queue	6792.0	7200.0	0
174	Success	30054	0.0	30054.0	6316.0	36370.0	12	33554432	3	normal_small_user	default_queue	6315.0	7200.0	0
183	Success	32481	0.0	32481.0	4519.0	37000.0	2	1048576	1	urgent_tiny_user	priority_queue	4518.0	7200.0	0
194	Success	37260	0.0	37260.0	61.0	37321.0	4	1048576	3	normal_small_user	default_queue	60.0	3600.0	0
192	Success	37258	0.0	37258.0	252.0	37510.0	8	33554432	3	normal_small_user	default_queue	251.0	1800.0	0
193	Success	37259	0.0	37259.0	470.0	37729.0	8	33554432	3	normal_small_user	default_queue	469.0	600.0	0
195	Success	37699	0.0	37699.0	61.0	37760.0	12	8388608	3	normal_small_user	default_queue	60.0	900.0	0
196	Success	37700	0.0	37700.0	61.0	37761.0	8	33554432	3	normal_small_user	default_queue	60.0	1200.0	0
198	Success	37702	0.0	37702.0	61.0	37763.0	12	33554432	3	normal_small_user	default_queue	60.0	600.0	0
201	Success	37863	0.0	37863.0	221.0	38084.0	4	16777216	3	normal_small_user	default_queue	220.0	7200.0	0
199	Success	37861	0.0	37861.0	554.0	38415.0	4	8388608	3	normal_small_user	default_queue	553.0	7200.0	0
203	Success	38465	0.0	38465.0	61.0	38526.0	12	8388608	3	normal_small_user	default_queue	60.0	3600.0	0
204	Success	38466	0.0	38466.0	61.0	38527.0	8	8388608	3	normal_small_user	default_queue	60.0	900.0	0
205	Success	38467	59.0	38526.0	61.0	38587.0	8	16777216	3	normal_small_user	default_queue	60.0	600.0	0
206	Success	38468	59.0	38527.0	61.0	38588.0	12	1048576	3	normal_small_user	default_queue	60.0	600.0	0
202	Success	37864	0.0	37864.0	1424.0	39288.0	8	1048576	3	normal_small_user	default_queue	1423.0	7200.0	0
191	Success	37257	0.0	37257.0	2200.0	39457.0	8	16777216	3	normal_small_user	default_queue	2199.0	7200.0	0
208	Success	39504	0.0	39504.0	61.0	39565.0	4	16777216	3	normal_small_user	default_queue	60.0	3600.0	0
209	Success	39505	0.0	39505.0	61.0	39566.0	4	8388608	3	normal_small_user	default_queue	60.0	3600.0	0
210	Success	39506	0.0	39506.0	61.0	39567.0	8	8388608	3	normal_small_user	default_queue	60.0	1800.0	0
200	Success	37862	0.0	37862.0	1708.0	39570.0	12	8388608	3	normal_small_user	default_queue	1707.0	1800.0	0
211	Success	40107	0.0	40107.0	61.0	40168.0	4	8388608	3	normal_small_user	default_queue	60.0	600.0	0
212	Success	40108	0.0	40108.0	61.0	40169.0	4	33554432	3	normal_small_user	default_queue	60.0	1200.0	0
213	Success	40109	0.0	40109.0	61.0	40170.0	8	16777216	3	normal_small_user	default_queue	60.0	3600.0	0
197	Success	37701	0.0	37701.0	2649.0	40350.0	12	8388608	3	normal_small_user	default_queue	2648.0	7200.0	0
207	Success	39503	0.0	39503.0	960.0	40463.0	4	16777216	3	normal_small_user	default_queue	959.0	3600.0	0
216	Success	40870	0.0	40870.0	61.0	40931.0	12	16777216	3	normal_small_user	default_queue	60.0	600.0	0
217	Success	40871	0.0	40871.0	61.0	40932.0	8	1048576	3	normal_small_user	default_queue	60.0	600.0	0
218	Success	40872	0.0	40872.0	61.0	40933.0	8	8388608	3	normal_small_user	default_queue	60.0	600.0	0
214	Success	40110	0.0	40110.0	1361.0	41471.0	4	1048576	3	normal_small_user	default_queue	1360.0	2700.0	0
219	Success	41445	0.0	41445.0	348.0	41793.0	48	8388608	2	normal_large_user	default_queue	347.0	7200.0	0
215	Success	40869	0.0	40869.0	979.0	41848.0	4	1048576	3	normal_small_user	default_queue	978.0	3600.0	0
221	Success	42673	0.0	42673.0	61.0	42734.0	8	33554432	3	normal_small_user	default_queue	60.0	1200.0	0
222	Success	42674	0.0	42674.0	61.0	42735.0	8	33554432	3	normal_small_user	default_queue	60.0	1200.0	0
223	Success	42675	60.0	42735.0	176.0	42911.0	12	8388608	3	normal_small_user	default_queue	175.0	2700.0	0
224	Success	42676	58.0	42734.0	2989.0	45723.0	4	8388608	3	normal_small_user	default_queue	2988.0	7200.0	1
220	Success	41446	347.0	41793.0	4602.0	46395.0	48	33554432	2	normal_large_user	default_queue	4601.0	7200.0	0
225	Success	45047	1348.0	46395.0	61.0	46456.0	32	33554432	2	normal_large_user	default_queue	60.0	3600.0	0
226	Success	45048	1408.0	46456.0	61.0	46517.0	40	1048576	2	normal_large_user	default_queue	60.0	1800.0	0
228	Success	47312	0.0	47312.0	61.0	47373.0	8	1048576	3	normal_small_user	default_queue	60.0	600.0	0
229	Success	47313	0.0	47313.0	61.0	47374.0	12	8388608	3	normal_small_user	default_queue	60.0	900.0	0
230	Success	47314	0.0	47314.0	61.0	47375.0	4	33554432	3	normal_small_user	default_queue	60.0	2700.0	0
227	Success	47311	0.0	47311.0	80.0	47391.0	8	33554432	3	normal_small_user	default_queue	79.0	3600.0	0
233	Success	49117	0.0	49117.0	61.0	49178.0	8	33554432	3	normal_small_user	default_queue	60.0	1200.0	0
234	Success	49118	0.0	49118.0	61.0	49179.0	12	1048576	3	normal_small_user	default_queue	60.0	7200.0	0
231	Success	49115	0.0	49115.0	317.0	49432.0	4	1048576	3	normal_small_user	default_queue	316.0	1800.0	0
235	Success	49719	0.0	49719.0	61.0	49780.0	4	1048576	3	normal_small_user	default_queue	60.0	900.0	0
236	Success	49720	0.0	49720.0	61.0	49781.0	4	33554432	3	normal_small_user	default_queue	60.0	1800.0	0
237	Success	49721	0.0	49721.0	61.0	49782.0	8	8388608	3	normal_small_user	default_queue	60.0	1200.0	0
239	Success	49877	0.0	49877.0	61.0	49938.0	12	16777216	3	normal_small_user	default_queue	60.0	600.0	0
